current_filename,full_path,old_filename,proposed_date,current_exif_date,directory,dir_year,file_modified,confidence,reasoning,date_differs,update_reason
IMG_20230128_075112.heic,/Volumes/photo-1/2023/2023/IMG_20230128_075112.heic,IMG20230128_075112.heic,2023-01-28 07:51:12,NONE,2023/2023,2023,2023-01-28T07:51:12.968000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230128_075131.heic,/Volumes/photo-1/2023/2023/IMG_20230128_075131.heic,IMG20230128_075131.heic,2023-01-28 07:51:31,NONE,2023/2023,2023,2023-01-28T07:51:31.334000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230128_075138.heic,/Volumes/photo-1/2023/2023/IMG_20230128_075138.heic,IMG20230128_075138.heic,2023-01-28 07:51:38,NONE,2023/2023,2023,2023-01-28T07:51:38.701000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230128_075145.heic,/Volumes/photo-1/2023/2023/IMG_20230128_075145.heic,IMG20230128_075145.heic,2023-01-28 07:51:45,NONE,2023/2023,2023,2023-01-28T07:51:45.964000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230128_075151.heic,/Volumes/photo-1/2023/2023/IMG_20230128_075151.heic,IMG20230128_075151.heic,2023-01-28 07:51:51,NONE,2023/2023,2023,2023-01-28T07:51:51.917000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230128_075224.heic,/Volumes/photo-1/2023/2023/IMG_20230128_075224.heic,IMG20230128_075224.heic,2023-01-28 07:52:24,NONE,2023/2023,2023,2023-01-28T07:52:24.836000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123738.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123738.heic,IMG20230129_123738.heic,2023-01-29 12:37:38,NONE,2023/2023,2023,2023-01-29T12:37:38.289000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123743.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123743.heic,IMG20230129_123743.heic,2023-01-29 12:37:43,NONE,2023/2023,2023,2023-01-29T12:37:43.487000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123753.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123753.heic,IMG20230129_123753.heic,2023-01-29 12:37:53,NONE,2023/2023,2023,2023-01-29T12:37:53.042000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123755.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123755.heic,IMG20230129_123755.heic,2023-01-29 12:37:55,NONE,2023/2023,2023,2023-01-29T12:37:55.174000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123756.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123756.heic,IMG20230129_123756.heic,2023-01-29 12:37:56,NONE,2023/2023,2023,2023-01-29T12:37:56.713000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123801.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123801.heic,IMG20230129_123801.heic,2023-01-29 12:38:01,NONE,2023/2023,2023,2023-01-29T12:38:01.331000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123803.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123803.heic,IMG20230129_123803.heic,2023-01-29 12:38:03,NONE,2023/2023,2023,2023-01-29T12:38:03.311000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123804.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123804.heic,IMG20230129_123804.heic,2023-01-29 12:38:04,NONE,2023/2023,2023,2023-01-29T12:38:04.719000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123822.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123822.heic,IMG20230129_123822.heic,2023-01-29 12:38:22,NONE,2023/2023,2023,2023-01-29T12:38:22.804000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123825.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123825.heic,IMG20230129_123825.heic,2023-01-29 12:38:25,NONE,2023/2023,2023,2023-01-29T12:38:25.968000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123846.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123846.heic,IMG20230129_123846.heic,2023-01-29 12:38:46,NONE,2023/2023,2023,2023-01-29T12:38:46.571000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230129_123848.heic,/Volumes/photo-1/2023/2023/IMG_20230129_123848.heic,IMG20230129_123848.heic,2023-01-29 12:38:48,NONE,2023/2023,2023,2023-01-29T12:38:48.084000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230130_152012.heic,/Volumes/photo-1/2023/2023/IMG_20230130_152012.heic,IMG20230130_152012.heic,2023-01-30 15:20:12,NONE,2023/2023,2023,2023-01-30T15:20:12.609000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230201_145414.heic,/Volumes/photo-1/2023/2023/IMG_20230201_145414.heic,IMG_20230201_145414.HEIC,2023-02-01 14:54:14,NONE,2023/2023,2023,2023-02-01T14:54:14,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230201_145414_1.heic,/Volumes/photo-1/2023/2023/IMG_20230201_145414_1.heic,IMG20230201_145414.heic,2023-02-01 14:54:14,NONE,2023/2023,2023,2023-02-01T14:54:14.237000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112016.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112016.heic,IMG20230204_112016.heic,2023-02-04 11:20:16,NONE,2023/2023,2023,2023-02-04T11:20:16.649000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112017.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112017.heic,IMG20230204_112017.heic,2023-02-04 11:20:17,NONE,2023/2023,2023,2023-02-04T11:20:17.269000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112021.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112021.heic,IMG20230204_112021.heic,2023-02-04 11:20:21,NONE,2023/2023,2023,2023-02-04T11:20:21.554000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112215.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112215.heic,IMG20230204_112215.heic,2023-02-04 11:22:15,NONE,2023/2023,2023,2023-02-04T11:22:15.785000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112316.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112316.heic,IMG20230204_112316.heic,2023-02-04 11:23:16,NONE,2023/2023,2023,2023-02-04T11:23:16.470000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112330.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112330.heic,IMG20230204_112330.heic,2023-02-04 11:23:30,NONE,2023/2023,2023,2023-02-04T11:23:30.774000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112331.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112331.heic,IMG20230204_112331.heic,2023-02-04 11:23:31,NONE,2023/2023,2023,2023-02-04T11:23:31.617000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112332.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112332.heic,IMG20230204_112332.heic,2023-02-04 11:23:32,NONE,2023/2023,2023,2023-02-04T11:23:32.705000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112334.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112334.heic,IMG20230204_112334.heic,2023-02-04 11:23:34,NONE,2023/2023,2023,2023-02-04T11:23:34.470000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112335.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112335.heic,IMG20230204_112335.heic,2023-02-04 11:23:35,NONE,2023/2023,2023,2023-02-04T11:23:35.753000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112336.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112336.heic,IMG20230204_112336.heic,2023-02-04 11:23:36,NONE,2023/2023,2023,2023-02-04T11:23:36.790000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112337.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112337.heic,IMG20230204_112337.heic,2023-02-04 11:23:37,NONE,2023/2023,2023,2023-02-04T11:23:37.426000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_112338.heic,/Volumes/photo-1/2023/2023/IMG_20230204_112338.heic,IMG20230204_112338.heic,2023-02-04 11:23:38,NONE,2023/2023,2023,2023-02-04T11:23:38.131000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_205541.heic,/Volumes/photo-1/2023/2023/IMG_20230204_205541.heic,IMG20230204_205541.heic,2023-02-04 20:55:41,NONE,2023/2023,2023,2023-02-04T20:55:41.673000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230204_205547.heic,/Volumes/photo-1/2023/2023/IMG_20230204_205547.heic,IMG20230204_205547.heic,2023-02-04 20:55:47,NONE,2023/2023,2023,2023-02-04T20:55:47.893000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230205_090220.heic,/Volumes/photo-1/2023/2023/IMG_20230205_090220.heic,IMG_20230205_090220.HEIC,2023-02-05 09:02:20,NONE,2023/2023,2023,2023-02-05T09:02:20.148000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230205_093734.heic,/Volumes/photo-1/2023/2023/IMG_20230205_093734.heic,IMG_20230205_093734.HEIC,2023-02-05 09:37:34,NONE,2023/2023,2023,2023-02-05T09:37:34.048000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230205_094304.heic,/Volumes/photo-1/2023/2023/IMG_20230205_094304.heic,IMG_20230205_094304.HEIC,2023-02-05 09:43:04,NONE,2023/2023,2023,2023-02-05T09:43:04.532000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230205_101030.heic,/Volumes/photo-1/2023/2023/IMG_20230205_101030.heic,IMG_20230205_101030.HEIC,2023-02-05 10:10:30,NONE,2023/2023,2023,2023-02-05T10:10:30,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230210_124321.heic,/Volumes/photo-1/2023/2023/IMG_20230210_124321.heic,IMG_20230210_124321.HEIC,2023-02-10 12:43:21,NONE,2023/2023,2023,2023-02-10T12:43:21.398000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230210_124323.heic,/Volumes/photo-1/2023/2023/IMG_20230210_124323.heic,IMG_20230210_124323.HEIC,2023-02-10 12:43:23,NONE,2023/2023,2023,2023-02-10T12:43:23.525000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230210_124406.heic,/Volumes/photo-1/2023/2023/IMG_20230210_124406.heic,IMG_20230210_124406.HEIC,2023-02-10 12:44:06,NONE,2023/2023,2023,2023-02-10T12:44:06.288000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230210_124410.heic,/Volumes/photo-1/2023/2023/IMG_20230210_124410.heic,IMG_20230210_124410.HEIC,2023-02-10 12:44:10,NONE,2023/2023,2023,2023-02-10T12:44:10.764000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230211_112528.heic,/Volumes/photo-1/2023/2023/IMG_20230211_112528.heic,IMG_20230211_112528.HEIC,2023-02-11 11:25:28,NONE,2023/2023,2023,2023-02-11T11:25:28.173000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230211_171259.heic,/Volumes/photo-1/2023/2023/IMG_20230211_171259.heic,IMG20230211_171259.heic,2023-02-11 17:12:59,NONE,2023/2023,2023,2023-02-11T17:12:59.186000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230211_171302.heic,/Volumes/photo-1/2023/2023/IMG_20230211_171302.heic,IMG20230211_171302.heic,2023-02-11 17:13:02,NONE,2023/2023,2023,2023-02-11T17:13:02.748000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230211_171305.heic,/Volumes/photo-1/2023/2023/IMG_20230211_171305.heic,IMG20230211_171305.heic,2023-02-11 17:13:05,NONE,2023/2023,2023,2023-02-11T17:13:05.782000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230212_121129.heic,/Volumes/photo-1/2023/2023/IMG_20230212_121129.heic,IMG20230212_121129.heic,2023-02-12 12:11:29,NONE,2023/2023,2023,2023-02-12T12:11:29.616000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230212_121130.heic,/Volumes/photo-1/2023/2023/IMG_20230212_121130.heic,IMG20230212_121130.heic,2023-02-12 12:11:30,NONE,2023/2023,2023,2023-02-12T12:11:30.199000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230212_121131.heic,/Volumes/photo-1/2023/2023/IMG_20230212_121131.heic,IMG20230212_121131.heic,2023-02-12 12:11:31,NONE,2023/2023,2023,2023-02-12T12:11:31.873000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230212_121139.heic,/Volumes/photo-1/2023/2023/IMG_20230212_121139.heic,IMG20230212_121139.heic,2023-02-12 12:11:39,NONE,2023/2023,2023,2023-02-12T12:11:39.528000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230217_230207.heic,/Volumes/photo-1/2023/2023/IMG_20230217_230207.heic,IMG20230217_230207.heic,2023-02-17 23:02:07,NONE,2023/2023,2023,2023-02-17T23:02:07.766000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230217_230214.heic,/Volumes/photo-1/2023/2023/IMG_20230217_230214.heic,IMG20230217_230214.heic,2023-02-17 23:02:14,NONE,2023/2023,2023,2023-02-17T23:02:14.995000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230217_230232.heic,/Volumes/photo-1/2023/2023/IMG_20230217_230232.heic,IMG20230217_230232.heic,2023-02-17 23:02:32,NONE,2023/2023,2023,2023-02-17T23:02:32.506000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230217_230239.heic,/Volumes/photo-1/2023/2023/IMG_20230217_230239.heic,IMG20230217_230239.heic,2023-02-17 23:02:39,NONE,2023/2023,2023,2023-02-17T23:02:39.945000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230218_111224.heic,/Volumes/photo-1/2023/2023/IMG_20230218_111224.heic,IMG20230218_111224.heic,2023-02-18 11:12:24,NONE,2023/2023,2023,2023-02-18T11:12:24.920000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230218_111234.heic,/Volumes/photo-1/2023/2023/IMG_20230218_111234.heic,IMG20230218_111234.heic,2023-02-18 11:12:34,NONE,2023/2023,2023,2023-02-18T11:12:34.330000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230218_111240.heic,/Volumes/photo-1/2023/2023/IMG_20230218_111240.heic,IMG20230218_111240.heic,2023-02-18 11:12:40,NONE,2023/2023,2023,2023-02-18T11:12:40.890000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230218_111244.heic,/Volumes/photo-1/2023/2023/IMG_20230218_111244.heic,IMG20230218_111244.heic,2023-02-18 11:12:44,NONE,2023/2023,2023,2023-02-18T11:12:44.540000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230218_111245.heic,/Volumes/photo-1/2023/2023/IMG_20230218_111245.heic,IMG20230218_111245.heic,2023-02-18 11:12:45,NONE,2023/2023,2023,2023-02-18T11:12:45.299000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230219_151401.heic,/Volumes/photo-1/2023/2023/IMG_20230219_151401.heic,IMG20230219_151401.heic,2023-02-19 15:14:01,NONE,2023/2023,2023,2023-02-19T15:14:01,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230219_151617.heic,/Volumes/photo-1/2023/2023/IMG_20230219_151617.heic,IMG20230219_151617.heic,2023-02-19 15:16:17,NONE,2023/2023,2023,2023-02-19T15:16:17.735000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230219_151820.heic,/Volumes/photo-1/2023/2023/IMG_20230219_151820.heic,IMG20230219_151820.heic,2023-02-19 15:18:20,NONE,2023/2023,2023,2023-02-19T15:18:20.707000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230222_205031.heic,/Volumes/photo-1/2023/2023/IMG_20230222_205031.heic,IMG_20230222_205031.HEIC,2023-02-22 20:50:31,NONE,2023/2023,2023,2023-02-22T20:50:31.588000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_075305.heic,/Volumes/photo-1/2023/2023/IMG_20230223_075305.heic,IMG_20230223_075305.HEIC,2023-02-23 07:53:05,NONE,2023/2023,2023,2023-02-23T07:53:05.827000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_075312.heic,/Volumes/photo-1/2023/2023/IMG_20230223_075312.heic,IMG_20230223_075312.HEIC,2023-02-23 07:53:12,NONE,2023/2023,2023,2023-02-23T07:53:12.633000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_075625.heic,/Volumes/photo-1/2023/2023/IMG_20230223_075625.heic,IMG_20230223_075625.HEIC,2023-02-23 07:56:25,NONE,2023/2023,2023,2023-02-23T07:56:25.546000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_075628.heic,/Volumes/photo-1/2023/2023/IMG_20230223_075628.heic,IMG_20230223_075628.HEIC,2023-02-23 07:56:28,NONE,2023/2023,2023,2023-02-23T07:56:28.425000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_075631.heic,/Volumes/photo-1/2023/2023/IMG_20230223_075631.heic,IMG_20230223_075631.HEIC,2023-02-23 07:56:31,NONE,2023/2023,2023,2023-02-23T07:56:31.897000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082633.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082633.heic,IMG20230223_082633.heic,2023-02-23 08:26:33,NONE,2023/2023,2023,2023-02-23T08:26:33.228000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082635.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082635.heic,IMG20230223_082635.heic,2023-02-23 08:26:35,NONE,2023/2023,2023,2023-02-23T08:26:35.511000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082651.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082651.heic,IMG20230223_082651.heic,2023-02-23 08:26:51,NONE,2023/2023,2023,2023-02-23T08:26:51.073000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082655.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082655.heic,IMG20230223_082655.heic,2023-02-23 08:26:55,NONE,2023/2023,2023,2023-02-23T08:26:55.678000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082702.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082702.heic,IMG20230223_082702.heic,2023-02-23 08:27:02,NONE,2023/2023,2023,2023-02-23T08:27:02.969000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082710.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082710.heic,IMG20230223_082710.heic,2023-02-23 08:27:10,NONE,2023/2023,2023,2023-02-23T08:27:10.177000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082711.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082711.heic,IMG20230223_082711.heic,2023-02-23 08:27:11,NONE,2023/2023,2023,2023-02-23T08:27:11.859000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082737.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082737.heic,IMG20230223_082737.heic,2023-02-23 08:27:37,NONE,2023/2023,2023,2023-02-23T08:27:37.071000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_082740.heic,/Volumes/photo-1/2023/2023/IMG_20230223_082740.heic,IMG20230223_082740.heic,2023-02-23 08:27:40,NONE,2023/2023,2023,2023-02-23T08:27:40.272000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_084211.heic,/Volumes/photo-1/2023/2023/IMG_20230223_084211.heic,IMG_20230223_084211.HEIC,2023-02-23 08:42:11,NONE,2023/2023,2023,2023-02-23T08:42:11.220000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230223_084904.heic,/Volumes/photo-1/2023/2023/IMG_20230223_084904.heic,IMG_20230223_084904.HEIC,2023-02-23 08:49:04,NONE,2023/2023,2023,2023-02-23T08:49:04.358000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101408.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101408.heic,IMG_20230226_101408.HEIC,2023-02-26 10:14:08,NONE,2023/2023,2023,2023-02-26T10:14:08,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101408_1.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101408_1.heic,IMG20230226_101408.heic,2023-02-26 10:14:08,NONE,2023/2023,2023,2023-02-26T10:14:08.886000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101412.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101412.heic,IMG20230226_101412.heic,2023-02-26 10:14:12,NONE,2023/2023,2023,2023-02-26T10:14:12.316000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101420.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101420.heic,IMG_20230226_101420.HEIC,2023-02-26 10:14:20,NONE,2023/2023,2023,2023-02-26T10:14:20,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230226_101420_1.heic,/Volumes/photo-1/2023/2023/IMG_20230226_101420_1.heic,IMG20230226_101420.heic,2023-02-26 10:14:20,NONE,2023/2023,2023,2023-02-26T10:14:20.686000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
